Station,Country,ARMS_unit,date_start,date_end,Event_id,File_Name,File_Type,File_Download_URL,created_at,updated_at
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_4T_8047.jpg,Image,https://files.plutof.ut.ee/public/orig/FE/E1/FEE1EDF4AF05DD4DC5ADBACA702E21D1835A80F94DA594219AE056A55FC44268.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_4T_8049.jpg,Image,https://files.plutof.ut.ee/public/orig/63/73/6373286507E4537BE041C89BC378B5D927D35F298CBA92C9D749C51195CDA7D4.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_5B_8058.jpg,Image,https://files.plutof.ut.ee/public/orig/BB/D3/BBD3F0AAC1A719DEA4F40ADA86AC35D710ED14E5B51E02BE3AEFA5EF05A8049D.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_6B_7988.jpg,Image,https://files.plutof.ut.ee/public/orig/8E/05/8E05C11E925BFF963753AE901B4BDA247578A1F69B8502BAAFD71D4688018CCC.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_6B_8066.jpg,Image,https://files.plutof.ut.ee/public/orig/9A/F4/9AF400AF040C503F9BAC7E126D38CF5167FF319F66974A0669AC36735A63D432.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_6T_8076.jpg,Image,https://files.plutof.ut.ee/public/orig/6E/A9/6EA9D5972D02B326DAA0049A91AA28E06EBEADA35EAC4649A1BA9D7FB2823795.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_7T_8085.jpg,Image,https://files.plutof.ut.ee/public/orig/D4/74/D474ADD2A4B8F1E77776E5C2F26277BB95ECB494A66C184903CC53ED0407E251.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8B_8094.jpg,Image,https://files.plutof.ut.ee/public/orig/9C/2E/9C2E91812DD417DF463891EB258C3BC011E99CB0BA9219B3AC49FEFBE8E69804.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8B_8109.jpg,Image,https://files.plutof.ut.ee/public/orig/96/13/9613A42DFBDA458334259936865AFF66B1A6321D304E0B47F31C1863CB6CC2C3.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8T_8100.jpg,Image,https://files.plutof.ut.ee/public/orig/59/64/59642C4E2A7648EFD25811959F93E27ECF157EB88BC751EEF7983D0779AEFAFD.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8T_8104.jpg,Image,https://files.plutof.ut.ee/public/orig/88/18/88181E316D00281D58988B41398862001F0BA649F024F3EB331F401A296C4E5F.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_2B_7980.jpg,Image,https://files.plutof.ut.ee/public/orig/60/55/60556EAE1491A8C24417F8A8AD28BDBFC163D79AA1A4B91EDAC287DFF30B7EEC.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_2B_8009.jpg,Image,https://files.plutof.ut.ee/public/orig/8A/4F/8A4FD5C265553F3C0BCF39C35429739ED3B409790B065FF2B9E2BD8588DC631F.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_2T_8010.jpg,Image,https://files.plutof.ut.ee/public/orig/6C/A6/6CA61793C39CF23E245C5F0155515C5F8FFDCAF8015F9A7AD3216F5E858CDD1D.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_4B_8041.jpg,Image,https://files.plutof.ut.ee/public/orig/1F/FE/1FFE1FE30A18B0A81F0F9462C5AEBAFBD3EAE2B1933DC2AF0C6F072D49E11181.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_4B_8044.jpg,Image,https://files.plutof.ut.ee/public/orig/3E/3A/3E3AD7BAAA2F4E893DC19805C7FC192FC202E2E3A75F8E6F9A732DFB2D0254A8.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_5B_7986.jpg,Image,https://files.plutof.ut.ee/public/orig/35/3C/353C2046BF83D73F0494B315CEBEE5C641305B85FF7A07A0979D7AD406D69FFF.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_7B_8081.jpg,Image,https://files.plutof.ut.ee/public/orig/0E/29/0E2981F12013F83E9995355275CFC9BF5403430F518C6316AE74AF510DE342C5.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8B_8103.jpg,Image,https://files.plutof.ut.ee/public/orig/92/67/92672BCD6445FD7C37DF0C8BF89D388DAD9E7D9FF24F50BB81B01F51EA4CFF80.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_1T_8025.jpg,Image,https://files.plutof.ut.ee/public/orig/4A/08/4A08C6E7696D746717B0235A2157CCF809431CD138CA9F51236615D119A3EAB7.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_2B_8008.jpg,Image,https://files.plutof.ut.ee/public/orig/CF/36/CF36F02485EDBCE0764E1D077F40F84C4D4FC4ADF23099E95DACAFFC0EB261BD.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_4B_8046.jpg,Image,https://files.plutof.ut.ee/public/orig/90/02/9002AD0C0038BCD2804888FA374010A8B8CC3F1833D41BED45F4712AC1EC1AF9.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_1B_8016.jpg,Image,https://files.plutof.ut.ee/public/orig/1E/6D/1E6DF8584C66AE824C6DC4B0FC17685DF7409DB3E8FBA57495443E9EFFB8C899.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_5B_8054.jpg,Image,https://files.plutof.ut.ee/public/orig/71/3F/713F627C5AEA794AA2CC27041A738CA8C47753678F83C32885026F8CD72C4150.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_5T_8061.jpg,Image,https://files.plutof.ut.ee/public/orig/4A/6B/4A6B17C683B7A1CCABE57497648B8E1F735776ADEF6DE2C9708CA9D5E080A855.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_6B_8067.jpg,Image,https://files.plutof.ut.ee/public/orig/89/BA/89BA28B17963645195EC626A204C446749D19AD5641B64308D4797CAC940A5AA.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_6B_8070.jpg,Image,https://files.plutof.ut.ee/public/orig/6F/9A/6F9ADA93592A6D75F2AE3E0F7E5EC51A159522426B366BCD71B2FBFA6CA4BA34.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_6T_8071.jpg,Image,https://files.plutof.ut.ee/public/orig/F0/13/F013AEF2501DB7CAA2201F2CBF65B3AA881F66D99564937AC7EB1D8E854E3219.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_7B_7990.jpg,Image,https://files.plutof.ut.ee/public/orig/A3/79/A379386D8F452366883F78A291F3A7725C1F13272578A4DC62EF7917435F6D0C.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_7B_8083.jpg,Image,https://files.plutof.ut.ee/public/orig/0B/89/0B89DB1F31A6EA6706F82E869770CB520AB8486B5C80213171F95EA476010FAF.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_7T_8086.jpg,Image,https://files.plutof.ut.ee/public/orig/84/4A/844AD7D339E4DA8C60E5F4C84E5D2C68EF8DDA097C94F9FF0DF2D9554E9BF733.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8B_7992.jpg,Image,https://files.plutof.ut.ee/public/orig/D1/16/D116ABCBA251264B3AAF3574198B2D68CAD0B964A6324F09A1C29630326764E8.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8B_8095.jpg,Image,https://files.plutof.ut.ee/public/orig/FE/74/FE7443EBC584823841F37302B8F44740076DD6B7B0F50935631BF9340BB9734E.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8B_8107.jpg,Image,https://files.plutof.ut.ee/public/orig/72/30/723082C53A19F7CE30849549D861C482678E9E3A56E214DEF38EC38DA3A01434.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8T_8112.jpg,Image,https://files.plutof.ut.ee/public/orig/DD/5F/DD5F798AA5BAC827BFC9316123101027F44313C86AF97B0AB36AB92F5B2AB67E.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_8T_8116.jpg,Image,https://files.plutof.ut.ee/public/orig/3C/1D/3C1D66EDA190243856BAF3A159A4C0287B3EDFAE86402B49739CF745FF6E7861.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_2B_8004.jpg,Image,https://files.plutof.ut.ee/public/orig/74/5C/745C7644C7373E170C91CA52AA9A26012739115B819E9CBE7A307D5DB6972759.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_2T_8014.jpg,Image,https://files.plutof.ut.ee/public/orig/07/E0/07E072256252A8C53E126E734C8645C2C96ED67B954BC7DCBA6CB6AC89FC2AFA.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_1B_7978.jpg,Image,https://files.plutof.ut.ee/public/orig/C2/AD/C2AD0497CD80B8BE5FEB3C7AE86CE51C1AA274F1DBED042427175FA4E9A27B80.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_4T_8051.jpg,Image,https://files.plutof.ut.ee/public/orig/43/36/43363BD2EEB826A48C9CC6EB0996A79F98EAAD61A8031358F198EBC817CF8438.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_5B_8057.jpg,Image,https://files.plutof.ut.ee/public/orig/A6/C0/A6C08D6F6E6ED084DDD92FA714162240AB374E9D3C345D53809068F41B417EEB.jpg,2019-11-11,2021-11-26
Svalbard,Norway,S2,2018-07-08,2019-08-05,ARMS_Svalbard_S2_20180708_20190805,ARMS_Svalbard_S2_20180708_20190805_1B_8017.jpg,Image,https://files.plutof.ut.ee/public/orig/FA/47/FA47B5EA1686021515D16991D80B6F3E340571C630997436CC88DC806C783820.jpg,2019-11-11,2021-11-26
