Country,ObservatoryID,UnitID,DateDeployed,DateCollected,EventID,MaterialSampleID,Fraction,Preservative,Filter,CrateCover,Number of associated data files,Number of ENA sequences
FIN,TZS,Angbat,2018-07-11,2018-11-06,ARMS_TZS_Angbat_20180711_20181106,ARMS_TZS_Angbat_20180711_20181106_SF48_ETOH,Sessile,EtOH,48,,105,4
FIN,TZS,Angbat,2020-06-08,2020-11-17,ARMS_TZS_Angbat_20200608_20201117,ARMS_TZS_Angbat_20200608_20201117_MF100_ETOH,Motile,EtOH,100,,109,6
FIN,TZS,Angbat,2020-06-08,2020-11-17,ARMS_TZS_Angbat_20200608_20201117,ARMS_TZS_Angbat_20200608_20201117_MF500_ETOH,Motile,EtOH,500,,109,6
FIN,TZS,Angbat,2020-06-08,2020-11-17,ARMS_TZS_Angbat_20200608_20201117,ARMS_TZS_Angbat_20200608_20201117_SF40_ETOH,Sessile,EtOH,40,,109,6
FIN,TZS,Angbat,2021-06-08,2021-11-24,ARMS_TZS_Angbat_20210608_20211124,ARMS_TZS_Angbat_20210608_20211124_MF100,Motile,DMSO,100,,0,0
FIN,TZS,Angbat,2021-06-08,2021-11-24,ARMS_TZS_Angbat_20210608_20211124,ARMS_TZS_Angbat_20210608_20211124_MF500,Motile,DMSO,500,,0,0
FIN,TZS,Angbat,2021-06-08,2021-11-24,ARMS_TZS_Angbat_20210608_20211124,ARMS_TZS_Angbat_20210608_20211124_SF40,Sessile,DMSO,40,,0,0
FIN,TZS,Angbat,2021-06-09,2022-06-30,ARMS_TZS_Angbat_20210609_20220630,ARMS_TZS_Angbat_20210609_20220630_MF100_ETOH,Motile,EtOH,100,,0,0
FIN,TZS,Angbat,2021-06-09,2022-06-30,ARMS_TZS_Angbat_20210609_20220630,ARMS_TZS_Angbat_20210609_20220630_MF500_ETOH,Motile,EtOH,500,,0,0
FIN,TZS,Angbat,2021-06-09,2022-06-30,ARMS_TZS_Angbat_20210609_20220630,ARMS_TZS_Angbat_20210609_20220630_SF40_ETOH,Sessile,EtOH,40,,0,0
FIN,TZS,Kummelkobben,2020-06-08,2020-11-20,ARMS_TZS_Kummelkobben_20200608_20201120,ARMS_TZS_Kummelkobben_20200608_20201120_MF100_ETOH,Motile,EtOH,100,,107,6
FIN,TZS,Kummelkobben,2020-06-08,2020-11-20,ARMS_TZS_Kummelkobben_20200608_20201120,ARMS_TZS_Kummelkobben_20200608_20201120_MF500_ETOH,Motile,EtOH,500,,107,6
FIN,TZS,Kummelkobben,2020-06-08,2020-11-20,ARMS_TZS_Kummelkobben_20200608_20201120,ARMS_TZS_Kummelkobben_20200608_20201120_SF40_ETOH,Sessile,EtOH,40,,107,6
FIN,TZS,Kummelkobben,2021-06-08,2021-11-22,ARMS_TZS_Kummelkobben_20210608_20211122,ARMS_TZS_Kummelkobben_20210608_20211122_SF40,Sessile,DMSO,40,,0,0
FIN,TZS,Kummelkobben,2021-06-08,2021-11-22,ARMS_TZS_Kummelkoben_20210608_20211122,ARMS_TZS_Kummelkoben_20210608_20211122_MF100,Motile,DMSO,100,,0,0
FIN,TZS,Kummelkobben,2021-06-08,2021-11-22,ARMS_TZS_Kummelkoben_20210608_20211122,ARMS_TZS_Kummelkoben_20210608_20211122_MF500,Motile,DMSO,500,,0,0
FIN,TZS,Kummelkobben,2021-06-09,2022-06-22,ARMS_TZS_Kummelkobben_20210609_20220622,ARMS_TZS_Kummelkobben_20210609_20220622_MF100_ETOH,Motile,EtOH,100,,0,0
FIN,TZS,Kummelkobben,2021-06-09,2022-06-22,ARMS_TZS_Kummelkobben_20210609_20220622,ARMS_TZS_Kummelkobben_20210609_20220622_MF500_ETOH,Motile,EtOH,500,,0,0
FIN,TZS,Kummelkobben,2021-06-09,2022-06-22,ARMS_TZS_Kummelkobben_20210609_20220622,ARMS_TZS_Kummelkobben_20210609_20220622_SF40_ETOH,Sessile,EtOH,40,,0,0
FIN,TZS,Spikarna,2018-07-11,2018-11-07,ARMS_TZS_Spikarna_20180711_20181107,ARMS_TZS_Spikarna_20180711_20181107_MF100_ETOH,Motile,EtOH,100,,111,4
FIN,TZS,Spikarna,2018-07-11,2018-11-07,ARMS_TZS_Spikarna_20180711_20181107,ARMS_TZS_Spikarna_20180711_20181107_MF500_ETOH,Motile,EtOH,500,,111,6
FIN,TZS,Spikarna,2018-07-11,2018-11-07,ARMS_TZS_Spikarna_20180711_20181107,ARMS_TZS_Spikarna_20180711_20181107_SF48_ETOH,Sessile,EtOH,48,,111,4
FIN,TZS,Spikarna,2020-06-08,2020-11-18,ARMS_TZS_Spikarna_20200608_20201118,ARMS_TZS_Spikarna_20200608_20201118_MF100_ETOH,Motile,EtOH,100,,114,0
FIN,TZS,Spikarna,2020-06-08,2020-11-18,ARMS_TZS_Spikarna_20200608_20201118,ARMS_TZS_Spikarna_20200608_20201118_MF500_ETOH,Motile,EtOH,500,,114,0
FIN,TZS,Spikarna,2020-06-08,2020-11-18,ARMS_TZS_Spikarna_20200608_20201118,ARMS_TZS_Spikarna_20200608_20201118_SF40_ETOH,Sessile,EtOH,40,,114,0
FIN,TZS,Spikarna,2021-06-07,2021-11-22,ARMS_TZS_Spikarna_20210607_20211122,ARMS_TZS_Spikarna_20210607_20211122_MF100,Motile,DMSO,100,,0,0
FIN,TZS,Spikarna,2021-06-07,2021-11-22,ARMS_TZS_Spikarna_20210607_20211122,ARMS_TZS_Spikarna_20210607_20211122_MF500,Motile,DMSO,500,,0,0
FIN,TZS,Spikarna,2021-06-07,2021-11-22,ARMS_TZS_Spikarna_20210607_20211122,ARMS_TZS_Spikarna_20210607_20211122_SF40,Sessile,DMSO,40,,0,0
FRA,Roscoff,BasBloS1,2018-07-11,2018-10-25,ARMS_Roscoff_BasBloS1_20180711_20181025,ARMS_Roscoff_BasBloS1_20180711_20181025_MF100_DMSO,Motile,DMSO,100,,0,4
FRA,Roscoff,BasBloS1,2018-07-11,2018-10-25,ARMS_Roscoff_BasBloS1_20180711_20181025,ARMS_Roscoff_BasBloS1_20180711_20181025_MF500_DMSO,Motile,DMSO,500,,0,4
FRA,Roscoff,BasBloS1,2018-07-11,2018-10-25,ARMS_Roscoff_BasBloS1_20180711_20181025,ARMS_Roscoff_BasBloS1_20180711_20181025_SF40_DMSO_A,Sessile,DMSO,40,,0,6
FRA,Roscoff,BasBloS1,2018-07-11,2018-10-25,ARMS_Roscoff_BasBloS1_20180711_20181025,ARMS_Roscoff_BasBloS1_20180711_20181025_SF40_DMSO_B,Sessile,DMSO,40,,0,4
FRA,Roscoff,BasBloS1,2018-07-11,2018-10-25,ARMS_Roscoff_BasBloS1_20180711_20181025,ARMS_Roscoff_BasBloS1_20180711_20181025_SF40_ETOH_A,Sessile,EtOH,40,,0,6
FRA,Roscoff,BasBloS1,2018-07-11,2018-10-25,ARMS_Roscoff_BasBloS1_20180711_20181025,ARMS_Roscoff_BasBloS1_20180711_20181025_SF40_ETOH_B,Sessile,EtOH,40,,0,4
FRA,Roscoff,BasBloS1,2019-06-12,2020-05-27,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF100,Motile,DMSO,100,,0,4
FRA,Roscoff,BasBloS1,2019-06-12,2020-05-27,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_MF500,Motile,DMSO,500,,0,4
FRA,Roscoff,BasBloS1,2019-06-12,2020-05-27,ARMS_Roscoff_BasBloS1_20190612_20200527,ARMS_Roscoff_BasBloS1_20190612_20200527_SF40,Sessile,DMSO,40,,0,6
FRA,Roscoff,BasBloS2,2019-06-12,2020-05-28,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_MF100,Motile,DMSO,100,,0,6
FRA,Roscoff,BasBloS2,2019-06-12,2020-05-28,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_MF500,Motile,DMSO,500,,0,6
FRA,Roscoff,BasBloS2,2019-06-12,2020-05-28,ARMS_Roscoff_BasBloS2_20190612_20200528,ARMS_Roscoff_BasBloS2_20190612_20200528_SF40,Sessile,DMSO,40,,0,4
FRA,Roscoff,BasBloS3,2019-06-12,2020-05-29,ARMS_Roscoff_BasBloS3_20190612_20200529,ARMS_Roscoff_BasBloS3_20190612_20200529_MF100,Motile,DMSO,100,,0,6
FRA,Roscoff,BasBloS3,2019-06-12,2020-05-29,ARMS_Roscoff_BasBloS3_20190612_20200529,ARMS_Roscoff_BasBloS3_20190612_20200529_MF500,Motile,DMSO,500,,0,6
FRA,Roscoff,BasBloS3,2019-06-12,2020-05-29,ARMS_Roscoff_BasBloS3_20190612_20200529,ARMS_Roscoff_BasBloS3_20190612_20200529_SF40,Sessile,DMSO,40,,0,6
FRA,Roscoff,MarBloR1,2018-07-09,2018-10-24,ARMS_Roscoff_MarBloR1_20180709_20181024,ARMS_Roscoff_MarBloR1_20180709_20181024_MF100_DMSO,Motile,DMSO,100,,18,4
FRA,Roscoff,MarBloR1,2018-07-09,2018-10-24,ARMS_Roscoff_MarBloR1_20180709_20181024,ARMS_Roscoff_MarBloR1_20180709_20181024_MF100_ETOH,Motile,EtOH,100,,18,4
FRA,Roscoff,MarBloR1,2018-07-09,2018-10-24,ARMS_Roscoff_MarBloR1_20180709_20181024,ARMS_Roscoff_MarBloR1_20180709_20181024_MF500_DMSO,Motile,DMSO,500,,18,4
FRA,Roscoff,MarBloR1,2018-07-09,2018-10-24,ARMS_Roscoff_MarBloR1_20180709_20181024,ARMS_Roscoff_MarBloR1_20180709_20181024_MF500_ETOH,Motile,EtOH,500,,18,4
FRA,Roscoff,MarBloR1,2018-07-09,2018-10-24,ARMS_Roscoff_MarBloR1_20180709_20181024,ARMS_Roscoff_MarBloR1_20180709_20181024_SF40_DMSO,Sessile,DMSO,40,,18,4
FRA,Roscoff,MarBloR1,2018-07-09,2018-10-24,ARMS_Roscoff_MarBloR1_20180709_20181024,ARMS_Roscoff_MarBloR1_20180709_20181024_SF40_ETOH,Sessile,EtOH,40,,18,4
FRA,Roscoff,MarBloR1,2019-06-12,2019-09-16,ARMS_Roscoff_MarBloR1_20190612_20190916,ARMS_Roscoff_MarBloR1_20190612_20190916_MF100,Motile,DMSO,100,,18,6
FRA,Roscoff,MarBloR1,2019-06-12,2019-09-16,ARMS_Roscoff_MarBloR1_20190612_20190916,ARMS_Roscoff_MarBloR1_20190612_20190916_MF500,Motile,DMSO,500,,18,6
FRA,Roscoff,MarBloR1,2019-06-12,2019-09-16,ARMS_Roscoff_MarBloR1_20190612_20190916,ARMS_Roscoff_MarBloR1_20190612_20190916_SF40,Sessile,DMSO,40,,18,6
FRA,Roscoff,MarBloR2,2019-06-12,2019-09-17,ARMS_Roscoff_MarBloR2_20190612_20190917,ARMS_Roscoff_MarBloR2_20190612_20190917_MF100,Motile,DMSO,100,,18,6
FRA,Roscoff,MarBloR2,2019-06-12,2019-09-17,ARMS_Roscoff_MarBloR2_20190612_20190917,ARMS_Roscoff_MarBloR2_20190612_20190917_MF500,Motile,DMSO,500,,18,6
FRA,Roscoff,MarBloR2,2019-06-12,2019-09-17,ARMS_Roscoff_MarBloR2_20190612_20190917,ARMS_Roscoff_MarBloR2_20190612_20190917_SF40,Sessile,DMSO,40,,18,6
FRA,Roscoff,MarBloR3,2019-06-12,2019-09-18,ARMS_Roscoff_MarBloR3_20190612_20190918,ARMS_Roscoff_MarBloR3_20190612_20190918_MF100,Motile,DMSO,100,,18,6
FRA,Roscoff,MarBloR3,2019-06-12,2019-09-18,ARMS_Roscoff_MarBloR3_20190612_20190918,ARMS_Roscoff_MarBloR3_20190612_20190918_MF500,Motile,DMSO,500,,18,6
FRA,Roscoff,MarBloR3,2019-06-12,2019-09-18,ARMS_Roscoff_MarBloR3_20190612_20190918,ARMS_Roscoff_MarBloR3_20190612_20190918_SF40,Sessile,DMSO,40,,18,6
GBR,Plymouth,MBA1,2018-07-01,2018-10-01,ARMS_Plymouth_MBA1_20180701_20181001,ARMS_Plymouth_MBA1_20180701_20181001_MF100_DMSO,Motile,DMSO,100,,24,4
GBR,Plymouth,MBA1,2018-07-01,2018-10-01,ARMS_Plymouth_MBA1_20180701_20181001,ARMS_Plymouth_MBA1_20180701_20181001_MF100_ETOH,Motile,EtOH,100,,24,4
GBR,Plymouth,MBA1,2018-07-01,2018-10-01,ARMS_Plymouth_MBA1_20180701_20181001,ARMS_Plymouth_MBA1_20180701_20181001_MF500_DMSO,Motile,DMSO,500,,24,4GBR,Plymouth,MBA1,2018-07-01,2018-10-01,ARMS_Plymouth_MBA1_20180701_20181001,ARMS_Plymouth_MBA1_20180701_20181001_MF500_ETOH,Motile,EtOH,500,,24,4
GBR,Plymouth,MBA1,2018-07-01,2018-10-01,ARMS_Plymouth_MBA1_20180701_20181001,ARMS_Plymouth_MBA1_20180701_20181001_SF40_DMSO,Sessile,DMSO,40,,24,4
GBR,Plymouth,MBA1,2018-07-01,2018-10-01,ARMS_Plymouth_MBA1_20180701_20181001,ARMS_Plymouth_MBA1_20180701_20181001_SF40_ETOH,Sessile,EtOH,40,,24,4
GBR,Plymouth,MBA1A,2019-07-16,2019-09-16,ARMS_Plymouth_MBA1A_20190716_20190916,ARMS_Plymouth_MBA1A_20190716_20190916_MF100,Motile,DMSO,100,,21,6
GBR,Plymouth,MBA1A,2019-07-16,2019-09-16,ARMS_Plymouth_MBA1A_20190716_20190916,ARMS_Plymouth_MBA1A_20190716_20190916_MF500,Motile,DMSO,500,,21,6
GBR,Plymouth,MBA1A,2019-07-16,2019-09-16,ARMS_Plymouth_MBA1A_20190716_20190916,ARMS_Plymouth_MBA1A_20190716_20190916_SF40,Sessile,DMSO,40,,21,6
GBR,Plymouth,MBA1A,2020-07-17,2020-09-21,ARMS_Plymouth_MBA1A_20200717_20200921,ARMS_Plymouth_MBA1A_20200717_20200921_MF100,Motile,DMSO,100,,17,0
GBR,Plymouth,MBA1A,2020-07-17,2020-09-21,ARMS_Plymouth_MBA1A_20200717_20200921,ARMS_Plymouth_MBA1A_20200717_20200921_MF500,Motile,DMSO,500,,17,0
GBR,Plymouth,MBA1A,2020-07-17,2020-09-21,ARMS_Plymouth_MBA1A_20200717_20200921,ARMS_Plymouth_MBA1A_20200717_20200921_SF40,Sessile,DMSO,40,,17,0
GBR,Plymouth,MBA1B,2019-07-16,2019-09-18,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_MF100,Motile,DMSO,100,,25,6
GBR,Plymouth,MBA1B,2019-07-16,2019-09-18,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_MF500,Motile,DMSO,500,,25,6
GBR,Plymouth,MBA1B,2019-07-16,2019-09-18,ARMS_Plymouth_MBA1B_20190716_20190918,ARMS_Plymouth_MBA1B_20190716_20190918_SF40,Sessile,DMSO,40,,25,6
GBR,Plymouth,MBA1B,2020-07-17,2020-09-22,ARMS_Plymouth_MBA1B_20200717_20200922,ARMS_Plymouth_MBA1B_20200717_20200922_MF100,Motile,DMSO,100,,18,0
GBR,Plymouth,MBA1B,2020-07-17,2020-09-22,ARMS_Plymouth_MBA1B_20200717_20200922,ARMS_Plymouth_MBA1B_20200717_20200922_MF500,Motile,DMSO,500,,18,0
GBR,Plymouth,MBA1B,2020-07-17,2020-09-22,ARMS_Plymouth_MBA1B_20200717_20200922,ARMS_Plymouth_MBA1B_20200717_20200922_SF40,Sessile,DMSO,40,,18,0
GBR,Plymouth,MBA1C,2019-07-16,2019-09-20,ARMS_Plymouth_MBA1C_20190716_20190920,ARMS_Plymouth_MBA1C_20190716_20190920_MF100,Motile,DMSO,100,,24,6
GBR,Plymouth,MBA1C,2019-07-16,2019-09-20,ARMS_Plymouth_MBA1C_20190716_20190920,ARMS_Plymouth_MBA1C_20190716_20190920_MF500,Motile,DMSO,500,,24,6
GBR,Plymouth,MBA1C,2019-07-16,2019-09-20,ARMS_Plymouth_MBA1C_20190716_20190920,ARMS_Plymouth_MBA1C_20190716_20190920_SF40,Sessile,DMSO,40,,24,6
GBR,Plymouth,MBA1C,2020-07-17,2020-09-23,ARMS_Plymouth_MBA1C_20200717_20200923,ARMS_Plymouth_MBA1C_20200717_20200923_MF100,Motile,DMSO,100,,18,0
GBR,Plymouth,MBA1C,2020-07-17,2020-09-23,ARMS_Plymouth_MBA1C_20200717_20200923,ARMS_Plymouth_MBA1C_20200717_20200923_MF500,Motile,DMSO,500,,18,0
GBR,Plymouth,MBA1C,2020-07-17,2020-09-23,ARMS_Plymouth_MBA1C_20200717_20200923,ARMS_Plymouth_MBA1C_20200717_20200923_SF40,Sessile,DMSO,40,,18,0
GBR,Plymouth,MBA2,2018-07-01,2018-10-01,ARMS_Plymouth_MBA2_20180701_20181001,ARMS_Plymouth_MBA2_20180701_20181001_MF100_DMSO,Motile,DMSO,100,,27,4
GBR,Plymouth,MBA2,2018-07-01,2018-10-01,ARMS_Plymouth_MBA2_20180701_20181001,ARMS_Plymouth_MBA2_20180701_20181001_MF100_ETOH,Motile,EtOH,100,,27,4
GBR,Plymouth,MBA2,2018-07-01,2018-10-01,ARMS_Plymouth_MBA2_20180701_20181001,ARMS_Plymouth_MBA2_20180701_20181001_MF500_ETOH,Motile,EtOH,500,,27,6
GBR,Plymouth,MBA2,2018-07-01,2018-10-01,ARMS_Plymouth_MBA2_20180701_20181001,ARMS_Plymouth_MBA2_20180701_20181001_SF40_DMSO,Sessile,DMSO,40,,27,4
GBR,Plymouth,MBA2,2018-07-01,2018-10-01,ARMS_Plymouth_MBA2_20180701_20181001,ARMS_Plymouth_MBA2_20180701_20181001_SF40_ETOH,Sessile,EtOH,40,,27,4
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF125_DMSO,Motile,DMSO,125,Yes,140,4
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF125_ETOH,Motile,EtOH,125,Yes,140,4
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO,Motile,DMSO,500,Yes,140,6
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH,Motile,EtOH,500,Yes,140,6
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_PS250_ETOH,Plankton,EtOH,250,N/A (Not relevant information for this fraction/sample),140,4
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_SED,Sediment,Frozen,N/A (No filter was used),N/A (Not relevant information for this fraction/sample),140,6
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_SF_DMSO,Sessile,DMSO,N/A (No filter was used),N/A (Not relevant information for this fraction/sample),140,6
GRC,Crete,1HERP,2018-09-28,2019-01-28,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_SF_ETOH,Sessile,EtOH,N/A (No filter was used),N/A (Not relevant information for this fraction/sample),140,6
GRC,Crete,1HERP,2019-06-12,2019-10-11,ARMS_Crete_1HERP_20190612_20191011,ARMS_Crete_1HERP_20190612_20191011_MF500,Motile,Frozen,500,Yes,156,6
GRC,Crete,1HERP,2019-06-12,2019-10-11,ARMS_Crete_1HERP_20190612_20191011,ARMS_Crete_1HERP_20190612_20191011_MF90,Motile,Frozen,90,Yes,156,6
GRC,Crete,1HERP,2019-06-12,2019-10-11,ARMS_Crete_1HERP_20190612_20191011,ARMS_Crete_1HERP_20190612_20191011_SF,Sessile,Frozen,N/A (No filter was used),N/A (Not relevant information for this fraction/sample),156,6
GRC,Crete,1HERP,2019-06-12,2020-02-10,ARMS_Crete_1HERP_20190612_20200210,ARMS_Crete_1HERP_20190612_20200210_MF500,Motile,Frozen,500,Yes,157,6
GRC,Crete,1HERP,2019-06-12,2020-02-10,ARMS_Crete_1HERP_20190612_20200210,ARMS_Crete_1HERP_20190612_20200210_MF90,Motile,Frozen,90,Yes,157,6
GRC,Crete,1HERP,2019-06-12,2020-02-10,ARMS_Crete_1HERP_20190612_20200210,ARMS_Crete_1HERP_20190612_20200210_SF,Sessile,Frozen,N/A (No filter was used),N/A (Not relevant information for this fraction/sample),157,6
GRC,Crete,1HERP,2019-06-12,2020-06-18,ARMS_Crete_1HERP_20190612_20200618,ARMS_Crete_1HERP_20190612_20200618_MF500,Motile,Frozen,500,Yes,175,6
GRC,Crete,1HERP,2019-06-12,2020-06-18,ARMS_Crete_1HERP_20190612_20200618,ARMS_Crete_1HERP_20190612_20200618_MF90,Motile,Frozen,90,Yes,175,6
GRC,Crete,1HERP,2019-06-12,2020-06-18,ARMS_Crete_1HERP_20190612_20200618,ARMS_Crete_1HERP_20190612_20200618_SF,Sessile,Frozen,N/A (No filter was used),N/A (Not relevant information for this fraction/sample),175,6
GRC,Crete,1HERP,2020-09-03,2021-01-22,ARMS_Crete_1HERP_20200903_20210122,ARMS_Crete_1HERP_20200903_20210122_MF500,Motile,Frozen,500,Imperfectly,163,6
GRC,Crete,1HERP,2020-09-03,2021-01-22,ARMS_Crete_1HERP_20200903_20210122,ARMS_Crete_1HERP_20200903_20210122_MF90,Motile,Frozen,90,Imperfectly,163,6
GRC,Crete,1HERP,2020-09-03,2021-01-22,ARMS_Crete_1HERP_20200903_20210122,ARMS_Crete_1HERP_20200903_20210122_SF,Sessile,Frozen,N/A (No filter was used),Imperfectly,163,6
GRC,Crete,1HERP,2020-09-03,2021-06-25,ARMS_Crete_1HERP_20200903_20210625,ARMS_Crete_1HERP_20200903_20210625_MF500,Motile,Frozen,500,No,177,0
GRC,Crete,1HERP,2020-09-03,2021-06-25,ARMS_Crete_1HERP_20200903_20210625,ARMS_Crete_1HERP_20200903_20210625_MF90,Motile,Frozen,90,No,177,0
GRC,Crete,1HERP,2020-09-03,2021-06-25,ARMS_Crete_1HERP_20200903_20210625,ARMS_Crete_1HERP_20200903_20210625_SF,Sessile,Frozen,N/A (No filter was used),No,177,0
GRC,Crete,1HERP,2020-09-03,2021-10-12,ARMS_Crete_1HERP_20200903_20211012,ARMS_Crete_1HERP_20200903_20211012_MF500,Motile,Frozen,500,No,171,0
GRC,Crete,1HERP,2020-09-03,2021-10-12,ARMS_Crete_1HERP_20200903_20211012,ARMS_Crete_1HERP_20200903_20211012_MF90,Motile,Frozen,90,No,171,0
GRC,Crete,1HERP,2020-09-03,2021-10-12,ARMS_Crete_1HERP_20200903_20211012,ARMS_Crete_1HERP_20200903_20211012_SF,Sessile,Frozen,N/A (No filter was used),No,171,0
GRC,Crete,2UBPC,2019-09-24,2020-12-11,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF500,Motile,Frozen,500,Imperfectly,164,6
GRC,Crete,2UBPC,2019-09-24,2020-12-11,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_MF90,Motile,Frozen,90,Imperfectly,164,6
GRC,Crete,2UBPC,2019-09-24,2020-12-11,ARMS_Crete_2UBPC_20190924_20201211,ARMS_Crete_2UBPC_20190924_20201211_SF,Sessile,Frozen,N/A (No filter was used),Imperfectly,164,6
GRC,Crete,2UBPC,2020-11-20,2022-09-01,ARMS_Crete_2UBPC_20201120_20220901,ARMS_Crete_2UBPC_20201120_20220901_MF500,Motile,Frozen,500,,1,0
GRC,Crete,2UBPC,2020-11-20,2022-09-01,ARMS_Crete_2UBPC_20201120_20220901,ARMS_Crete_2UBPC_20201120_20220901_MF90,Motile,Frozen,90,,1,0
GRC,Crete,2UBPC,2020-11-20,2022-09-01,ARMS_Crete_2UBPC_20201120_20220901,ARMS_Crete_2UBPC_20201120_20220901_SF,Sessile,Frozen,,,1,0
IRL,Galway,Gurr1,2020-07-21,2021-07-08,ARMS_Galway_Gurr1_20200721_20210708,ARMS_Galway_Gurr1_20200721_20210708_MF100,Motile,DMSO,100,yes,21,0
IRL,Galway,Gurr1,2020-07-21,2021-07-08,ARMS_Galway_Gurr1_20200721_20210708,ARMS_Galway_Gurr1_20200721_20210708_MF500,Motile,DMSO,500,yes,21,0
IRL,Galway,Gurr1,2020-07-21,2021-07-08,ARMS_Galway_Gurr1_20200721_20210708,ARMS_Galway_Gurr1_20200721_20210708_SF40,Sessile,DMSO,40,yes,21,0
IRL,Galway,Gurr2,2020-07-21,2021-07-07,ARMS_Galway_Gurr2_20200721_20210707,ARMS_Galway_Gurr2_20200721_20210707_MF100,Motile,DMSO,100,yes,21,0
IRL,Galway,Gurr2,2020-07-21,2021-07-07,ARMS_Galway_Gurr2_20200721_20210707,ARMS_Galway_Gurr2_20200721_20210707_MF500,Motile,DMSO,500,yes,21,0
IRL,Galway,Gurr2,2020-07-21,2021-07-07,ARMS_Galway_Gurr2_20200721_20210707,ARMS_Galway_Gurr2_20200721_20210707_SF40,Sessile,DMSO,40,yes,21,0
IRL,Galway,Gurr3,2020-07-23,2021-07-08,ARMS_Galway_Gurr3_20200723_20210708,ARMS_Galway_Gurr3_20200723_20210708_MF100,Motile,DMSO,100,yes,21,0
IRL,Galway,Gurr3,2020-07-23,2021-07-08,ARMS_Galway_Gurr3_20200723_20210708,ARMS_Galway_Gurr3_20200723_20210708_MF500,Motile,DMSO,500,yes,21,0
IRL,Galway,Gurr3,2020-07-23,2021-07-08,ARMS_Galway_Gurr3_20200723_20210708,ARMS_Galway_Gurr3_20200723_20210708_SF40,Sessile,DMSO,40,yes,21,0
ISR,Eilat,Katza1,2018-10-24,2020-07-06,ARMS_Eilat_Katza1_20181024_20200706,ARMS_Eilat_Katza1_20181024_20200706_MF100,Motile,DMSO,100,,213,4
ISR,Eilat,Katza1,2018-10-24,2020-07-06,ARMS_Eilat_Katza1_20181024_20200706,ARMS_Eilat_Katza1_20181024_20200706_MF500,Motile,DMSO,500,,213,4
ISR,Eilat,Katza1,2018-10-24,2020-07-06,ARMS_Eilat_Katza1_20181024_20200706,ARMS_Eilat_Katza1_20181024_20200706_SF45,Sessile,DMSO,45,,213,4
ISR,Eilat,Katza2,2018-10-24,2020-08-03,ARMS_Eilat_Katza2_20181024_20200803,ARMS_Eilat_Katza2_20181024_20200803_MF100,Motile,DMSO,100,,231,4
ISR,Eilat,Katza2,2018-10-24,2020-08-03,ARMS_Eilat_Katza2_20181024_20200803,ARMS_Eilat_Katza2_20181024_20200803_MF500,Motile,DMSO,500,,231,4
ISR,Eilat,Katza2,2018-10-24,2020-08-03,ARMS_Eilat_Katza2_20181024_20200803,ARMS_Eilat_Katza2_20181024_20200803_SF45,Sessile,DMSO,45,,231,4
ISR,Eilat,NR1,2018-10-17,2020-02-04,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF100,Motile,DMSO,100,,151,4
ISR,Eilat,NR1,2018-10-17,2020-02-04,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_MF500,Motile,DMSO,500,,151,4
ISR,Eilat,NR1,2018-10-17,2020-02-04,ARMS_Eilat_NR1_20181017_20200204,ARMS_Eilat_NR1_20181017_20200204_SF45,Sessile,DMSO,45,,151,4
ISR,Eilat,NR2,2018-10-17,2020-05-24,ARMS_Eilat_NR2_20181017_20200524,ARMS_Eilat_NR2_20181017_20200524_MF100,Motile,DMSO,100,,183,4
