Station,Country,ARMS_unit,Latitude,Longitude,Depth_min,Depth_max,Date_start,Date_end,Event_ID,Event_Description,IUCN_Habitat_type,Material Samples,Observations,Sequences,Associated Data,Created,Updated
KosterSeafarm,Sweden,NSF1,58.85996700,11.06831700,10.4,10.4,2023-02-14T09:28:00Z,2023-05-22T13:15:00Z,ARMS_KosterSeafarm_NSF1_00000000_00000000,"ARMS were deployed closely around the Nordic SeaFarm seaweed farm on relatively flat, muddy softbottom, about 1.5 km west of the dropoff into the Koster trench.",9.5 - Subtidal Sandy-Mud,0,0,0,19,2023-09-04,2024-03-01
KosterSeafarm,Sweden,NSF2,58.85985000,11.06871700,10.7,10.7,2023-02-14T09:39:00Z,2023-08-23T10:59:00Z,ARMS_KosterSeafarm_NSF2_00000000_00000000,"ARMS were deployed closely around the Nordic SeaFarm seaweed farm on relatively flat, muddy softbottom, about 1.5 km west of the dropoff into the Koster trench.",9.5 - Subtidal Sandy-Mud,0,0,0,92,2023-09-04,2024-03-01
KosterSeafarm,Sweden,NSF3,58.85970000,11.06901700,10.3,10.3,2023-02-14T09:43:00Z,2023-11-21T13:44:00Z,ARMS_KosterSeafarm_NSF3_00000000_00000000,"ARMS were deployed closely around the Nordic SeaFarm seaweed farm on relatively flat, muddy softbottom, about 1.5 km west of the dropoff into the Koster trench.",9.5 - Subtidal Sandy-Mud,0,0,0,128,2024-03-01,2024-03-01
KosterSeafarm,Sweden,NSF4,58.85881700,11.06878300,10.5,10.5,2023-02-14T09:54:00Z,2023-05-22T13:31:00Z,ARMS_KosterSeafarm_NSF4_00000000_00000000,"ARMS were deployed closely around the Nordic SeaFarm seaweed farm on relatively flat, muddy softbottom, about 1.5 km west of the dropoff into the Koster trench.",9.5 - Subtidal Sandy-Mud,0,0,0,19,2023-09-04,2024-03-01
KosterSeafarm,Sweden,NSF5,58.85853300,11.06840000,11.1,11.1,2023-02-14T09:51:00Z,2023-08-23T11:17:00Z,ARMS_KosterSeafarm_NSF5_00000000_00000000,"ARMS were deployed closely around the Nordic SeaFarm seaweed farm on relatively flat, muddy softbottom, about 1.5 km west of the dropoff into the Koster trench.",9.5 - Subtidal Sandy-Mud,0,0,0,92,2023-09-04,2024-03-01
KosterSeafarm,Sweden,NSF6,58.85843300,11.06825000,11.1,11.1,2023-02-14T10:01:00Z,2023-11-21T14:09:00Z,ARMS_KosterSeafarm_NSF6_00000000_00000000,"ARMS were deployed closely around the Nordic SeaFarm seaweed farm on relatively flat, muddy softbottom, about 1.5 km west of the dropoff into the Koster trench.",9.5 - Subtidal Sandy-Mud,0,0,0,128,2024-03-01,2024-03-01
KosterSeafarm,Sweden,NSF7,58.85866700,11.06593300,12.8,12.8,2023-02-14T10:09:00Z,2023-05-22T13:47:00Z,ARMS_KosterSeafarm_NSF7_00000000_00000000,"ARMS were deployed closely around the Nordic SeaFarm seaweed farm on relatively flat, muddy softbottom, about 1.5 km west of the dropoff into the Koster trench.",9.5 - Subtidal Sandy-Mud,0,0,0,1,2023-09-04,2024-03-01
KosterSeafarm,Sweden,NSF8,58.85910000,11.06656700,8.6,8.6,2023-02-14T10:24:00Z,2023-08-23T11:38:00Z,ARMS_KosterSeafarm_NSF8_00000000_00000000,"ARMS were deployed closely around the Nordic SeaFarm seaweed farm on relatively flat, muddy softbottom, about 1.5 km west of the dropoff into the Koster trench.",9.5 - Subtidal Sandy-Mud,0,0,0,92,2023-09-05,2024-03-01
KosterSeafarm,Sweden,NSF9,58.85891700,11.06635000,10.9,10.9,2023-02-14T10:12:00Z,2023-11-21T14:39:00Z,ARMS_KosterSeafarm_NSF9_00000000_00000000,"ARMS were deployed closely around the Nordic SeaFarm seaweed farm on relatively flat, muddy softbottom, about 1.5 km west of the dropoff into the Koster trench.",9.5 - Subtidal Sandy-Mud,0,0,0,128,2024-03-01,2024-03-01
